gender,id,injection-coordinates,injection-structures,product-id,strain,structure-abbrev,structure-color,structure-id,structure-name,transgenic-line
F,519164644,"[8290, 5890, 6120]","[{u'abbreviation': u'TMv', u'color': u'FF4C3E', u'id': 1, u'name': u'Tuberomammillary nucleus, ventral part'}, {u'abbreviation': u'PVp', u'color': u'FF5547', u'id': 126, u'name': u'Periventricular hypothalamic nucleus, posterior part'}, {u'abbreviation': u'LM', u'color': u'FF4C3E', u'id': 210, u'name': u'Lateral mammillary nucleus'}, {u'abbreviation': u'MM', u'color': u'FF4C3E', u'id': 491, u'name': u'Medial mammillary nucleus'}, {u'abbreviation': u'SUM', u'color': u'FF4C3E', u'id': 525, u'name': u'Supramammillary nucleus'}, {u'abbreviation': u'VTA', u'color': u'FF90FF', u'id': 749, u'name': u'Ventral tegmental area'}]",5,,TMv,FF4C3E,1,"Tuberomammillary nucleus, ventral part",Hdc-Cre_IM1
M,112424813,"[8030, 510, 6310]","[{u'abbreviation': u'RSPd', u'color': u'1AA698', u'id': 879, u'name': u'Retrosplenial area, dorsal part'}]",5,C57BL/6J,RSPd,1AA698,879,"Retrosplenial area, dorsal part",
M,293889922,"[6990, 1480, 8420]","[{u'abbreviation': u'SSp-bfd', u'color': u'188064', u'id': 329, u'name': u'Primary somatosensory area, barrel field'}, {u'abbreviation': u'CA1', u'color': u'7ED04B', u'id': 382, u'name': u'Field CA1'}]",5,FVB.CD1(ICR),SSp-bfd,188064,329,"Primary somatosensory area, barrel field",Chrna2-Cre_OE25
M,292210312,"[3110, 2670, 7060]","[{u'abbreviation': u'MOs', u'color': u'1F9D5A', u'id': 993, u'name': u'Secondary motor area'}]",5,FVB.CD1(ICR),MOs,1F9D5A,993,Secondary motor area,Chrna2-Cre_OE25
M,539738599,"[9170, 1770, 2750]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}]",35,,VISp,08858C,385,Primary visual area,Ntsr1-Cre_GN220
F,286317619,"[7490, 2100, 6080]","[{u'abbreviation': u'CA1', u'color': u'7ED04B', u'id': 382, u'name': u'Field CA1'}, {u'abbreviation': u'SUB', u'color': u'4FC244', u'id': 502, u'name': u'Subiculum'}, {u'abbreviation': u'DG', u'color': u'7ED04B', u'id': 726, u'name': u'Dentate gyrus'}]",5,,CA1,7ED04B,382,Field CA1,Slc17a7-IRES2-Cre
M,266175461,"[5430, 3510, 9720]","[{u'abbreviation': u'SSs', u'color': u'188064', u'id': 378, u'name': u'Supplemental somatosensory area'}]",5,B6.FVB,SSs,188064,378,Supplemental somatosensory area,Nr5a1-Cre
M,272969333,"[6330, 3100, 7130]","[{u'abbreviation': u'LD', u'color': u'FF909F', u'id': 155, u'name': u'Lateral dorsal nucleus of thalamus'}]",5,C57BL/6J,LD,FF909F,155,Lateral dorsal nucleus of thalamus,
F,263781454,"[5080, 1000, 6420]","[{u'abbreviation': u'MOp', u'color': u'1F9D5A', u'id': 985, u'name': u'Primary motor area'}, {u'abbreviation': u'MOs', u'color': u'1F9D5A', u'id': 993, u'name': u'Secondary motor area'}]",5,,MOs,1F9D5A,993,Secondary motor area,Cux2-IRES-Cre
F,127085005,"[6080, 4720, 6950]","[{u'abbreviation': u'RT', u'color': u'FF909F', u'id': 262, u'name': u'Reticular nucleus of the thalamus'}]",5,B6.129,RT,FF909F,262,Reticular nucleus of the thalamus,Pvalb-IRES-Cre
F,182341627,"[5290, 4020, 6060]","[{u'abbreviation': u'ACAd', u'color': u'40A666', u'id': 39, u'name': u'Anterior cingulate area, dorsal part'}, {u'abbreviation': u'ACAv', u'color': u'40A666', u'id': 48, u'name': u'Anterior cingulate area, ventral part'}, {u'abbreviation': u'LSr', u'color': u'90CBED', u'id': 258, u'name': u'Lateral septal nucleus, rostral (rostroventral) part'}, {u'abbreviation': u'LSv', u'color': u'90CBED', u'id': 266, u'name': u'Lateral septal nucleus, ventral part'}, {u'abbreviation': u'SF', u'color': u'90CBED', u'id': 310, u'name': u'Septofimbrial nucleus'}, {u'abbreviation': u'TRS', u'color': u'96A7D3', u'id': 581, u'name': u'Triangular nucleus of septum'}, {u'abbreviation': u'MOs', u'color': u'1F9D5A', u'id': 993, u'name': u'Secondary motor area'}]",5,C57BL/6J,TRS,96A7D3,581,Triangular nucleus of septum,Syt6-Cre_KI148
M,157955639,"[9590, 1290, 8020]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}]",5,C57BL/6J,VISp,08858C,385,Primary visual area,Gng7-Cre_KH71
F,278435152,"[9670, 4000, 9250]","[{u'abbreviation': u'ENTl', u'color': u'32B825', u'id': 918, u'name': u'Entorhinal area, lateral part'}, {u'abbreviation': u'ENTm', u'color': u'32B825', u'id': 926, u'name': u'Entorhinal area, medial part, dorsal zone'}]",5,C57BL/6J,ENTm,32B825,926,"Entorhinal area, medial part, dorsal zone",Wfs1-Tg2-CreERT2
M,310153196,"[5930, 7040, 6040]","[{u'abbreviation': u'retina', u'color': u'7F2E7E', u'id': 304325711, u'name': u'retina'}]",31,,retina,7F2E7E,304325711,retina,Sdk2-CreER
M,141603895,"[11760, 6710, 5650]","[{u'abbreviation': u'IO', u'color': u'FFB3D9', u'id': 83, u'name': u'Inferior olivary complex'}, {u'abbreviation': u'RO', u'color': u'FFC6E2', u'id': 222, u'name': u'Nucleus raphe obscurus'}, {u'abbreviation': u'MARN', u'color': u'FFB3D9', u'id': 307, u'name': u'Magnocellular reticular nucleus'}]",5,C57BL/6J,RO,FFC6E2,222,Nucleus raphe obscurus,Slc6a4-Cre_ET33
F,287223629,"[7680, 2550, 9920]","[{u'abbreviation': u'AUDp', u'color': u'019399', u'id': 1002, u'name': u'Primary auditory area'}, {u'abbreviation': u'AUDd', u'color': u'019399', u'id': 1011, u'name': u'Dorsal auditory area'}]",5,,AUDp,19399,1002,Primary auditory area,Rorb-IRES2-Cre
M,179644545,"[7300, 2940, 8440]","[{u'abbreviation': u'CA3', u'color': u'7ED04B', u'id': 463, u'name': u'Field CA3'}]",5,B6.FVB(ICR),CA3,7ED04B,463,Field CA3,Grp-Cre_KH288
M,286774770,"[3910, 1870, 6150]","[{u'abbreviation': u'ACAd', u'color': u'40A666', u'id': 39, u'name': u'Anterior cingulate area, dorsal part'}, {u'abbreviation': u'ACAv', u'color': u'40A666', u'id': 48, u'name': u'Anterior cingulate area, ventral part'}, {u'abbreviation': u'MOs', u'color': u'1F9D5A', u'id': 993, u'name': u'Secondary motor area'}]",5,,ACAd,40A666,39,"Anterior cingulate area, dorsal part",A930038C07Rik-Tg1-Cre
F,160537018,"[4540, 3320, 7330]","[{u'abbreviation': u'CP', u'color': u'98D6F9', u'id': 672, u'name': u'Caudoputamen'}, {u'abbreviation': u'MOp', u'color': u'1F9D5A', u'id': 985, u'name': u'Primary motor area'}]",5,C57BL/6J,CP,98D6F9,672,Caudoputamen,Drd1a-Cre
F,268320515,"[10060, 1760, 8210]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}, {u'abbreviation': u'VISpl', u'color': u'08858C', u'id': 425, u'name': u'Posterolateral visual area'}, {u'abbreviation': u'RSPagl', u'color': u'1AA698', u'id': 894, u'name': u'Retrosplenial area, lateral agranular part'}]",5,B6.129,VISp,08858C,385,Primary visual area,Trib2-2A-CreERT2
M,166324604,"[8430, 1060, 7730]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}]",5,C57BL/6J,VISp,08858C,385,Primary visual area,A930038C07Rik-Tg1-Cre
M,310853453,"[12860, 5370, 5730]","[{u'abbreviation': u'NTS', u'color': u'FFA5D2', u'id': 651, u'name': u'Nucleus of the solitary tract'}, {u'abbreviation': u'XII', u'color': u'FFB3D9', u'id': 773, u'name': u'Hypoglossal nucleus'}, {u'abbreviation': u'DMX', u'color': u'FFB3D9', u'id': 839, u'name': u'Dorsal motor nucleus of the vagus nerve'}, {u'abbreviation': u'GR', u'color': u'FFA5D2', u'id': 1039, u'name': u'Gracile nucleus'}, {u'abbreviation': u'MDRNv', u'color': u'FFB3D9', u'id': 1107, u'name': u'Medullary reticular nucleus, ventral part'}]",5,C57BL/6J,NTS,FFA5D2,651,Nucleus of the solitary tract,Rasgrf2-2A-dCre
M,304720741,"[7890, 5940, 5670]","[{u'abbreviation': u'LHA', u'color': u'F2483B', u'id': 194, u'name': u'Lateral hypothalamic area'}, {u'abbreviation': u'SNc', u'color': u'FFA6FF', u'id': 374, u'name': u'Substantia nigra, compact part'}, {u'abbreviation': u'MM', u'color': u'FF4C3E', u'id': 491, u'name': u'Medial mammillary nucleus'}, {u'abbreviation': u'SUM', u'color': u'FF4C3E', u'id': 525, u'name': u'Supramammillary nucleus'}, {u'abbreviation': u'VTA', u'color': u'FF90FF', u'id': 749, u'name': u'Ventral tegmental area'}, {u'abbreviation': u'PH', u'color': u'FF4C3E', u'id': 946, u'name': u'Posterior hypothalamic nucleus'}, {u'abbreviation': u'PMd', u'color': u'FF4C3E', u'id': 980, u'name': u'Dorsal premammillary nucleus'}]",5,B6.129,MM,FF4C3E,491,Medial mammillary nucleus,Nxph4-2A-CreERT2
F,544488252,"[9600, 1790, 3060]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}, {u'abbreviation': u'RSPagl', u'color': u'1AA698', u'id': 894, u'name': u'Retrosplenial area, lateral agranular part'}]",35,,VISp,08858C,385,Primary visual area,Ntsr1-Cre_GN220
M,264874516,"[3480, 5980, 6230]","[{u'abbreviation': u'ACB', u'color': u'80CDF8', u'id': 56, u'name': u'Nucleus accumbens'}, {u'abbreviation': u'AON', u'color': u'54BF94', u'id': 159, u'name': u'Anterior olfactory nucleus'}, {u'abbreviation': u'TT', u'color': u'62D09F', u'id': 589, u'name': u'Taenia tecta'}]",5,,AON,54BF94,159,Anterior olfactory nucleus,Calb2-IRES-Cre
F,286646877,"[5000, 1490, 5840]","[{u'abbreviation': u'ACAd', u'color': u'40A666', u'id': 39, u'name': u'Anterior cingulate area, dorsal part'}, {u'abbreviation': u'MOs', u'color': u'1F9D5A', u'id': 993, u'name': u'Secondary motor area'}]",5,B6.129,ACAd,40A666,39,"Anterior cingulate area, dorsal part",Tac1-IRES2-Cre
F,182615063,"[7290, 2650, 8540]","[{u'abbreviation': u'CA1', u'color': u'7ED04B', u'id': 382, u'name': u'Field CA1'}, {u'abbreviation': u'CA2', u'color': u'7ED04B', u'id': 423, u'name': u'Field CA2'}, {u'abbreviation': u'CA3', u'color': u'7ED04B', u'id': 463, u'name': u'Field CA3'}]",5,B6.FVB(ICR),CA3,7ED04B,463,Field CA3,Grp-Cre_KH288
F,545427588,"[10640, 4120, 6770]","[{u'abbreviation': u'LC', u'color': u'FFC395', u'id': 147, u'name': u'Locus ceruleus'}, {u'abbreviation': u'SUV', u'color': u'FFB3D9', u'id': 217, u'name': u'Superior vestibular nucleus'}, {u'abbreviation': u'SLC', u'color': u'FFC395', u'id': 350, u'name': u'Subceruleus nucleus'}, {u'abbreviation': u'SLD', u'color': u'FFC395', u'id': 358, u'name': u'Sublaterodorsal nucleus'}, {u'abbreviation': u'MEV', u'color': u'FF7AFF', u'id': 460, u'name': u'Midbrain trigeminal nucleus'}, {u'abbreviation': u'SUT', u'color': u'FFBA86', u'id': 534, u'name': u'Supratrigeminal nucleus'}, {u'abbreviation': u'PB', u'color': u'FFAE6F', u'id': 867, u'name': u'Parabrachial nucleus'}, {u'abbreviation': u'PCG', u'color': u'FFBA86', u'id': 898, u'name': u'Pontine central gray'}, {u'abbreviation': u'PRNc', u'color': u'FFBA86', u'id': 1093, u'name': u'Pontine reticular nucleus, caudal part'}]",5,C57BL/6J,PB,FFAE6F,867,Parabrachial nucleus,Npr3-IRES2-Cre
M,278069982,"[5060, 1900, 5980]","[{u'abbreviation': u'ACAd', u'color': u'40A666', u'id': 39, u'name': u'Anterior cingulate area, dorsal part'}, {u'abbreviation': u'ACAv', u'color': u'40A666', u'id': 48, u'name': u'Anterior cingulate area, ventral part'}]",5,FVB.CD1(ICR),ACAd,40A666,39,"Anterior cingulate area, dorsal part",Chrna2-Cre_OE25
F,304537794,"[11420, 3740, 7190]","[{u'abbreviation': u'IP', u'color': u'FFFDBC', u'id': 91, u'name': u'Interposed nucleus'}, {u'abbreviation': u'SUV', u'color': u'FFB3D9', u'id': 217, u'name': u'Superior vestibular nucleus'}, {u'abbreviation': u'ICB', u'color': u'FFB3D9', u'id': 372, u'name': u'Infracerebellar nucleus'}]",5,B6.129,IP,FFFDBC,91,Interposed nucleus,Slc32a1-IRES-Cre
M,306097997,"[5010, 7170, 5790]","[{u'abbreviation': u'retina', u'color': u'7F2E7E', u'id': 304325711, u'name': u'retina'}]",31,,retina,7F2E7E,304325711,retina,Drd1a-Cre
M,297629988,"[9290, 2140, 8780]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}, {u'abbreviation': u'VISl', u'color': u'08858C', u'id': 409, u'name': u'Lateral visual area'}]",5,C57BL/6J,VISl,08858C,409,Lateral visual area,Ntsr1-Cre_GN220
M,278399657,"[7050, 2700, 8290]","[{u'abbreviation': u'SSp-bfd', u'color': u'188064', u'id': 329, u'name': u'Primary somatosensory area, barrel field'}, {u'abbreviation': u'CA2', u'color': u'7ED04B', u'id': 423, u'name': u'Field CA2'}, {u'abbreviation': u'CA3', u'color': u'7ED04B', u'id': 463, u'name': u'Field CA3'}]",5,FVB.CD1(ICR),CA3,7ED04B,463,Field CA3,Ppp1r17-Cre_NL146
M,519488493,"[7730, 1210, 3250]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}, {u'abbreviation': u'VISrl', u'color': u'009FAC', u'id': 417, u'name': u'Rostrolateral visual area'}, {u'abbreviation': u'VISa', u'color': u'009FAC', u'id': 312782546, u'name': u'Anterior area'}]",36,,VISp,08858C,385,Primary visual area,A930038C07Rik-Tg1-Cre
F,166326736,"[8830, 1110, 8110]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}]",5,B6.C3H,VISp,08858C,385,Primary visual area,Scnn1a-Tg3-Cre
M,157768393,"[6380, 1620, 7410]","[{u'abbreviation': u'SSp-ll', u'color': u'188064', u'id': 337, u'name': u'Primary somatosensory area, lower limb'}, {u'abbreviation': u'SSp-ul', u'color': u'188064', u'id': 369, u'name': u'Primary somatosensory area, upper limb'}]",5,C57BL/6J,SSp-ll,188064,337,"Primary somatosensory area, lower limb",Ntsr1-Cre_GN220
M,159258618,"[7550, 4800, 5920]","[{u'abbreviation': u'MRN', u'color': u'FF90FF', u'id': 128, u'name': u'Midbrain reticular nucleus'}, {u'abbreviation': u'SPFm', u'color': u'FF8084', u'id': 414, u'name': u'Subparafascicular nucleus, magnocellular part'}, {u'abbreviation': u'PAG', u'color': u'FF90FF', u'id': 795, u'name': u'Periaqueductal gray'}, {u'abbreviation': u'PH', u'color': u'FF4C3E', u'id': 946, u'name': u'Posterior hypothalamic nucleus'}]",5,,PH,FF4C3E,946,Posterior hypothalamic nucleus,Pdzk1ip1-Cre_KD31
M,278435864,"[9560, 3680, 9120]","[{u'abbreviation': u'VISl', u'color': u'08858C', u'id': 409, u'name': u'Lateral visual area'}, {u'abbreviation': u'SUB', u'color': u'4FC244', u'id': 502, u'name': u'Subiculum'}, {u'abbreviation': u'PAR', u'color': u'72D569', u'id': 843, u'name': u'Parasubiculum'}, {u'abbreviation': u'ENTl', u'color': u'32B825', u'id': 918, u'name': u'Entorhinal area, lateral part'}, {u'abbreviation': u'ENTm', u'color': u'32B825', u'id': 926, u'name': u'Entorhinal area, medial part, dorsal zone'}, {u'abbreviation': u'VISpor', u'color': u'08858C', u'id': 312782628, u'name': u'Postrhinal area'}]",5,C57BL/6J,ENTl,32B825,918,"Entorhinal area, lateral part",Wfs1-Tg2-CreERT2
M,272700063,"[9840, 5230, 6580]","[{u'abbreviation': u'PRNr', u'color': u'FFC395', u'id': 146, u'name': u'Pontine reticular nucleus'}, {u'abbreviation': u'PPN', u'color': u'FFA6FF', u'id': 1052, u'name': u'Pedunculopontine nucleus'}, {u'abbreviation': u'PRNc', u'color': u'FFBA86', u'id': 1093, u'name': u'Pontine reticular nucleus, caudal part'}]",5,C57BL/6J,PRNr,FFC395,146,Pontine reticular nucleus,
M,298760261,"[6070, 2090, 8510]","[{u'abbreviation': u'SSp-bfd', u'color': u'188064', u'id': 329, u'name': u'Primary somatosensory area, barrel field'}, {u'abbreviation': u'SSp-n', u'color': u'188064', u'id': 353, u'name': u'Primary somatosensory area, nose'}, {u'abbreviation': u'SSp-un', u'color': u'188064', u'id': 182305689, u'name': u'Primary somatosensory area, unassigned'}]",5,,SSp-bfd,188064,329,"Primary somatosensory area, barrel field",Sim1-Cre_KJ18
F,114752488,"[7630, 2170, 9800]","[{u'abbreviation': u'SSs', u'color': u'188064', u'id': 378, u'name': u'Supplemental somatosensory area'}, {u'abbreviation': u'AUDp', u'color': u'019399', u'id': 1002, u'name': u'Primary auditory area'}, {u'abbreviation': u'AUDd', u'color': u'019399', u'id': 1011, u'name': u'Dorsal auditory area'}]",5,B6.FVB,AUDd,19399,1011,Dorsal auditory area,Nr5a1-Cre
F,304859407,"[8530, 5570, 5260]","[{u'abbreviation': u'IF', u'color': u'FFA6FF', u'id': 12, u'name': u'Interfascicular nucleus raphe'}, {u'abbreviation': u'IPN', u'color': u'FFA6FF', u'id': 100, u'name': u'Interpeduncular nucleus'}, {u'abbreviation': u'MRN', u'color': u'FF90FF', u'id': 128, u'name': u'Midbrain reticular nucleus'}, {u'abbreviation': u'RL', u'color': u'FFA6FF', u'id': 197, u'name': u'Rostral linear nucleus raphe'}, {u'abbreviation': u'VTA', u'color': u'FF90FF', u'id': 749, u'name': u'Ventral tegmental area'}, {u'abbreviation': u'PH', u'color': u'FF4C3E', u'id': 946, u'name': u'Posterior hypothalamic nucleus'}, {u'abbreviation': u'EW', u'color': u'FF90FF', u'id': 975, u'name': u'Edinger-Westphal nucleus'}]",5,,IPN,FFA6FF,100,Interpeduncular nucleus,Drd3-Cre_KI196
M,286301303,"[7590, 1140, 8190]","[{u'abbreviation': u'VISp', u'color': u'08858C', u'id': 385, u'name': u'Primary visual area'}, {u'abbreviation': u'VISrl', u'color': u'009FAC', u'id': 417, u'name': u'Rostrolateral visual area'}, {u'abbreviation': u'VISa', u'color': u'009FAC', u'id': 312782546, u'name': u'Anterior area'}]",5,C57BL/6J,VISrl,009FAC,417,Rostrolateral visual area,Cux2-IRES-Cre
F,265138021,"[5590, 5240, 6880]","[{u'abbreviation': u'LHA', u'color': u'F2483B', u'id': 194, u'name': u'Lateral hypothalamic area'}, {u'abbreviation': u'SI', u'color': u'A2B1D8', u'id': 342, u'name': u'Substantia innominata'}, {u'abbreviation': u'BST', u'color': u'B3C0DF', u'id': 351, u'name': u'Bed nuclei of the stria terminalis'}]",5,B6.129,BST,B3C0DF,351,Bed nuclei of the stria terminalis,Tac2-IRES2-Cre
M,299733445,"[8350, 900, 7060]","[{u'abbreviation': u'VISam', u'color': u'08858C', u'id': 394, u'name': u'Anteromedial visual area'}, {u'abbreviation': u'VISpm', u'color': u'08858C', u'id': 533, u'name': u'posteromedial visual area'}]",5,C57BL/6J,VISpm,08858C,533,posteromedial visual area,Syt6-Cre_KI148
F,475733382,"[4190, 2740, 5260]","[{u'abbreviation': u'ACAv', u'color': u'40A666', u'id': 48, u'name': u'Anterior cingulate area, ventral part'}]",44,C57BL/6J,ACAv,40A666,48,"Anterior cingulate area, ventral part",Ai75(RCL-nT)
M,272825299,"[10560, 5010, 8170]","[{u'abbreviation': u'DCO', u'color': u'FFA5D2', u'id': 96, u'name': u'Dorsal cochlear nucleus'}, {u'abbreviation': u'VCO', u'color': u'FFA5D2', u'id': 101, u'name': u'Ventral cochlear nucleus'}]",5,C57BL/6J,VCO,FFA5D2,101,Ventral cochlear nucleus,
M,181786681,"[5410, 5390, 6000]","[{u'abbreviation': u'PVH', u'color': u'FF5D50', u'id': 38, u'name': u'Paraventricular hypothalamic nucleus'}, {u'abbreviation': u'AHN', u'color': u'FF4C3E', u'id': 88, u'name': u'Anterior hypothalamic nucleus'}, {u'abbreviation': u'LHA', u'color': u'F2483B', u'id': 194, u'name': u'Lateral hypothalamic area'}, {u'abbreviation': u'BST', u'color': u'B3C0DF', u'id': 351, u'name': u'Bed nuclei of the stria terminalis'}, {u'abbreviation': u'MPO', u'color': u'FF5547', u'id': 523, u'name': u'Medial preoptic area'}, {u'abbreviation': u'PD', u'color': u'FF5547', u'id': 914, u'name': u'Posterodorsal preoptic nucleus'}]",5,B6.FVB,BST,B3C0DF,351,Bed nuclei of the stria terminalis,Sim1-Cre
M,305381127,"[7550, 2210, 8010]","[{u'abbreviation': u'SSp-bfd', u'color': u'188064', u'id': 329, u'name': u'Primary somatosensory area, barrel field'}, {u'abbreviation': u'CA1', u'color': u'7ED04B', u'id': 382, u'name': u'Field CA1'}, {u'abbreviation': u'VISrl', u'color': u'009FAC', u'id': 417, u'name': u'Rostrolateral visual area'}, {u'abbreviation': u'CA2', u'color': u'7ED04B', u'id': 423, u'name': u'Field CA2'}, {u'abbreviation': u'DG', u'color': u'7ED04B', u'id': 726, u'name': u'Dentate gyrus'}]",5,B6.129,CA1,7ED04B,382,Field CA1,Slc32a1-IRES-Cre
F,300237470,"[6200, 4530, 6910]","[{u'abbreviation': u'LD', u'color': u'FF909F', u'id': 155, u'name': u'Lateral dorsal nucleus of thalamus'}, {u'abbreviation': u'RT', u'color': u'FF909F', u'id': 262, u'name': u'Reticular nucleus of the thalamus'}, {u'abbreviation': u'VAL', u'color': u'FF8084', u'id': 629, u'name': u'Ventral anterior-lateral complex of the thalamus'}, {u'abbreviation': u'VM', u'color': u'FF8084', u'id': 685, u'name': u'Ventral medial nucleus of the thalamus'}]",5,C57BL/6J,VAL,FF8084,629,Ventral anterior-lateral complex of the thalamus,Grik4-Cre
M,122640358,"[13150, 6030, 6420]","[{u'abbreviation': u'IRN', u'color': u'FFB3D9', u'id': 136, u'name': u'Intermediate reticular nucleus'}, {u'abbreviation': u'MDRNd', u'color': u'FFB3D9', u'id': 1098, u'name': u'Medullary reticular nucleus, dorsal part'}, {u'abbreviation': u'MDRNv', u'color': u'FFB3D9', u'id': 1107, u'name': u'Medullary reticular nucleus, ventral part'}]",5,C57BL/6J,IRN,FFB3D9,136,Intermediate reticular nucleus,
F,305645843,"[5410, 5100, 6180]","[{u'abbreviation': u'LHA', u'color': u'F2483B', u'id': 194, u'name': u'Lateral hypothalamic area'}, {u'abbreviation': u'BAC', u'color': u'B3C0DF', u'id': 287, u'name': u'Bed nucleus of the anterior commissure'}, {u'abbreviation': u'SI', u'color': u'A2B1D8', u'id': 342, u'name': u'Substantia innominata'}, {u'abbreviation': u'BST', u'color': u'B3C0DF', u'id': 351, u'name': u'Bed nuclei of the stria terminalis'}]",5,,BST,B3C0DF,351,Bed nuclei of the stria terminalis,Htr3a-Cre_NO152
F,267998328,"[9710, 3620, 9000]","[{u'abbreviation': u'VISl', u'color': u'08858C', u'id': 409, u'name': u'Lateral visual area'}, {u'abbreviation': u'VISpl', u'color': u'08858C', u'id': 425, u'name': u'Posterolateral visual area'}, {u'abbreviation': u'ENTl', u'color': u'32B825', u'id': 918, u'name': u'Entorhinal area, lateral part'}, {u'abbreviation': u'ENTm', u'color': u'32B825', u'id': 926, u'name': u'Entorhinal area, medial part, dorsal zone'}, {u'abbreviation': u'VISpor', u'color': u'08858C', u'id': 312782628, u'name': u'Postrhinal area'}]",5,C57BL/6J,ENTm,32B825,926,"Entorhinal area, medial part, dorsal zone",Grik4-Cre
